sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_recid,is_violent_recid
Female,24,African-American,0,0,0,0,(M1),Battery,0,0
Male,37,African-American,0,0,0,13,(F3),arrest case no charge,0,0
Male,37,African-American,0,0,0,13,(F3),arrest case no charge,0,0
Male,22,African-American,0,0,0,0,(F2),Burglary Unoccupied Dwelling,0,0
Male,22,African-American,0,0,0,0,(F2),Burglary Unoccupied Dwelling,0,0
Female,29,Caucasian,0,1,0,10,(F3),Grand Theft in the 3rd Degree,1,0
Female,29,Caucasian,0,1,0,10,(F3),Grand Theft in the 3rd Degree,1,0
Female,29,Caucasian,0,1,0,10,(F3),Grand Theft in the 3rd Degree,1,0
Female,29,Caucasian,0,1,0,10,(F3),Grand Theft in the 3rd Degree,1,0
Female,25,Caucasian,0,0,0,0,(F3),Uttering a Forged Instrument,0,0
Female,25,Caucasian,0,0,0,0,(F3),Uttering a Forged Instrument,0,0
Male,44,Caucasian,0,0,0,2,(M1),Battery,1,0
Female,30,Hispanic,0,0,0,4,(F3),Battery on Law Enforc Officer,1,1
Male,32,African-American,0,0,0,3,(F3),Possession of Cocaine,1,0
Male,32,African-American,0,0,0,3,(F3),Possession of Cocaine,1,0
Male,32,African-American,0,0,0,3,(F3),Possession of Cocaine,1,0
Male,53,Hispanic,0,0,0,1,(F3),Resist Officer w/Violence,0,0
Male,34,Other,0,0,0,1,(M1),Battery,0,0
Male,31,Caucasian,0,0,0,2,(M1),Resist/Obstruct W/O Violence,1,0
Male,27,African-American,0,0,0,5,(F3),Possession of Cocaine,0,0
Male,27,African-American,0,0,0,5,(F3),Possession of Cocaine,0,0
Male,31,African-American,0,0,0,1,(M2),Lewdness Violation,1,0
Male,59,Caucasian,0,0,0,1,(F3),Possession of Cocaine,1,0
Male,59,Caucasian,0,0,0,1,(F3),Possession of Cocaine,1,0
Male,59,Caucasian,0,0,0,1,(F3),Possession of Cocaine,1,0
Male,28,African-American,0,0,0,15,(F2),Poss of Firearm by Convic Felo,0,0
Female,45,Caucasian,0,0,0,4,(F3),arrest case no charge,0,0
Male,23,Caucasian,0,0,0,0,(M1),Driving Under The Influence,0,0
Female,20,African-American,1,0,0,1,(F3),arrest case no charge,0,0
Female,20,African-American,1,0,0,1,(F3),arrest case no charge,0,0
Female,20,African-American,1,0,0,1,(F3),arrest case no charge,0,0
Male,42,African-American,0,0,0,2,(F2),arrest case no charge,0,0
Female,43,Caucasian,0,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0,0
Male,38,African-American,1,1,0,9,(F3),Possession of Cocaine,1,0
Male,38,African-American,1,1,0,9,(F3),Possession of Cocaine,1,0
Male,38,African-American,1,1,0,9,(F3),Possession of Cocaine,1,0
Male,38,African-American,1,1,0,9,(F3),Possession of Cocaine,1,0
Male,38,African-American,1,1,0,9,(F3),Possession of Cocaine,1,0
Male,32,African-American,0,0,0,11,(F3),Poss Pyrrolidinovalerophenone,1,1
Male,32,African-American,0,0,0,11,(F3),Poss Pyrrolidinovalerophenone,1,1
Male,33,African-American,0,0,0,8,(M2),Assault,1,1
Male,55,African-American,0,0,0,4,(MO3),arrest case no charge,0,0
Male,55,African-American,0,0,0,4,(MO3),arrest case no charge,0,0
Male,55,African-American,0,0,0,4,(MO3),arrest case no charge,0,0
Female,31,African-American,0,0,0,0,(F3),Possession of Oxycodone,1,0
Female,31,African-American,0,0,0,0,(F3),Possession of Oxycodone,1,0
Female,31,African-American,0,0,0,0,(F3),Possession of Oxycodone,1,0
Female,33,African-American,0,0,0,7,(F3),Possession of Cocaine,1,0
Female,33,African-American,0,0,0,7,(F3),Possession of Cocaine,1,0
Female,33,African-American,0,0,0,7,(F3),Possession of Cocaine,1,0
Male,27,African-American,0,0,0,2,(F3),Tampering With Physical Evidence,1,0
Male,27,African-American,0,0,0,2,(F3),Tampering With Physical Evidence,1,0
Male,27,African-American,0,0,0,2,(F3),Tampering With Physical Evidence,1,0
Male,27,African-American,0,0,0,2,(F3),Tampering With Physical Evidence,1,0
Male,52,African-American,0,0,0,0,(M2),Assault,0,0
Female,20,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Female,26,Caucasian,0,0,0,0,(M2),Fail To Obey Police Officer,0,0
Male,25,African-American,0,0,0,4,(M1),Burglary Dwelling Occupied,0,0
Female,61,African-American,0,0,0,1,(F3),Solicit Purchase Cocaine,1,0
Male,52,Other,0,0,0,13,(F3),Felony Petit Theft,1,0
Male,52,Other,0,0,0,13,(F3),Felony Petit Theft,1,0
Male,52,Other,0,0,0,13,(F3),Felony Petit Theft,1,0
Male,52,Other,0,0,0,13,(F3),Felony Petit Theft,1,0
Male,52,Other,0,0,0,13,(F3),Felony Petit Theft,1,0
Male,52,Other,0,0,0,13,(F3),Felony Petit Theft,1,0
Male,52,Other,0,0,0,13,(F3),Felony Petit Theft,1,0
Male,52,Other,0,0,0,13,(F3),Felony Petit Theft,1,0
Male,52,Other,0,0,0,13,(F3),Felony Petit Theft,1,0
Male,52,Other,0,0,0,13,(F3),Felony Petit Theft,1,0
Male,52,Other,0,0,0,13,(F3),Felony Petit Theft,1,0
Male,63,Hispanic,0,0,0,1,(F3),arrest case no charge,0,0
Male,40,Hispanic,0,0,0,0,,,-1,0
Female,32,African-American,0,0,0,4,(F3),arrest case no charge,1,1
Male,29,Hispanic,0,0,0,1,(F3),Grand Theft in the 3rd Degree,0,0
Female,46,Other,0,0,0,1,(F1),Grand Theft in the 1st Degree,0,0
Female,26,African-American,0,0,0,2,(M1),Driving Under The Influence,1,0
Male,55,African-American,0,0,0,3,(M1),Battery,0,0
Male,39,Caucasian,1,0,0,1,(X),,0,0
Female,30,Caucasian,0,0,0,3,(F3),Possession Of Carisoprodol,1,0
Female,30,Caucasian,0,0,0,3,(F3),Possession Of Carisoprodol,1,0
Female,30,Caucasian,0,0,0,3,(F3),Possession Of Carisoprodol,1,0
Male,30,African-American,0,0,0,1,(F7),Burglary Conveyance Assault/Bat,0,0
Male,30,African-American,0,0,0,1,(F7),Burglary Conveyance Assault/Bat,0,0
Male,48,Caucasian,0,0,0,2,(M1),Battery,0,0
Male,33,Caucasian,0,0,0,0,(M1),Felony Battery (Dom Strang),0,0
Male,22,African-American,0,0,0,1,(F3),arrest case no charge,0,0
Male,22,African-American,0,0,0,1,(F3),arrest case no charge,0,0
Male,46,Caucasian,0,0,0,6,(F3),Driving While License Revoked,1,0
Male,46,Caucasian,0,0,0,6,(F3),Driving While License Revoked,1,0
Male,41,Caucasian,0,0,0,5,(F3),Felony Petit Theft,0,0
Female,49,Caucasian,0,0,0,6,(F3),Crim Use of Personal ID Info,0,0
Male,31,Caucasian,0,0,0,0,(F3),"Deliver 3,4 Methylenediox",0,0
Male,31,Caucasian,0,0,0,0,(F3),"Deliver 3,4 Methylenediox",0,0
Male,31,African-American,0,0,0,0,(M1),Battery,0,0
Male,25,African-American,0,0,0,1,(M1),Battery,1,0
Male,25,African-American,0,0,0,1,(M1),Battery,1,0
Male,31,African-American,0,0,0,3,(F7),Burglary Dwelling Armed,0,0
Female,21,African-American,0,0,0,0,(M1),Battery,0,0
Male,23,Hispanic,0,0,0,0,(F3),"Poss3,4 Methylenedioxymethcath",0,0
Female,32,African-American,0,0,0,5,(F3),Aggravated Assault W/dead Weap,0,0
Male,52,Hispanic,0,0,0,2,(M2),Leave Acc/Attend Veh/More $50,0,0
Male,52,Hispanic,0,0,0,2,(M2),Leave Acc/Attend Veh/More $50,0,0
Male,62,African-American,0,0,0,8,(F3),Possession of Cocaine,0,0
Male,30,African-American,0,0,0,2,(M1),Battery,0,0
Male,30,African-American,0,0,0,2,(M1),Battery,0,0
Female,37,Caucasian,0,0,0,6,(F3),Possession of Cocaine,0,0
Female,37,Caucasian,0,0,0,6,(F3),Possession of Cocaine,0,0
Male,55,Caucasian,0,0,0,1,(F3),Grand Theft in the 3rd Degree,0,0
Male,31,Hispanic,0,0,0,8,(F3),arrest case no charge,1,0
Male,31,Hispanic,0,0,0,8,(F3),arrest case no charge,1,0
Male,31,Hispanic,0,0,0,8,(F3),arrest case no charge,1,0
Male,28,African-American,0,0,0,6,(M1),Resist/Obstruct W/O Violence,1,1
Male,54,Hispanic,0,0,0,2,(F2),Burglary Unoccupied Dwelling,0,0
Male,58,Hispanic,0,0,0,0,(F3),Possession Of Heroin,0,0
Male,58,Hispanic,0,0,0,0,(F3),Possession Of Heroin,0,0
Male,78,Caucasian,0,0,0,1,(M1),Driving Under The Influence,1,0
Male,56,Caucasian,0,0,0,0,(F3),Possession of Cocaine,0,0
Male,21,Hispanic,0,0,0,1,(M1),Possess Cannabis/20 Grams Or Less,0,0
Male,24,Other,0,0,0,0,(F2),Burglary Unoccupied Dwelling,0,0
Male,38,African-American,2,2,1,22,(F3),Child Abuse,1,0
Male,38,African-American,2,2,1,22,(F3),Child Abuse,1,0
Male,38,African-American,2,2,1,22,(F3),Child Abuse,1,0
Male,39,African-American,0,0,0,3,(MO3),Poss Of Controlled Substance,0,0
Male,35,Caucasian,0,0,0,0,(F3),Possession of Cocaine,0,0
Male,22,African-American,0,0,0,1,(F3),Pos Cannabis W/Intent Sel/Del,1,0
Male,21,Hispanic,0,0,0,0,,,-1,0
Male,21,Hispanic,0,0,0,0,,,-1,0
Male,47,African-American,0,0,0,23,(M1),Possess Cannabis/20 Grams Or Less,1,0
Male,47,African-American,0,0,0,23,(M1),Possess Cannabis/20 Grams Or Less,1,0
Male,47,African-American,0,0,0,23,(M1),Possess Cannabis/20 Grams Or Less,1,0
Male,47,African-American,0,0,0,23,(M1),Possess Cannabis/20 Grams Or Less,1,0
Male,47,African-American,0,0,0,23,(M1),Possess Cannabis/20 Grams Or Less,1,0
Male,47,African-American,0,0,0,23,(M1),Possess Cannabis/20 Grams Or Less,1,0
Male,23,African-American,0,0,0,0,(M1),Battery,1,0
Male,23,African-American,0,0,0,0,(M1),Battery,1,0
Male,57,Hispanic,0,0,0,1,(F3),Driving While License Revoked,0,0
Female,38,Caucasian,0,0,0,2,(F3),Possession of Cocaine,1,0
Female,38,Caucasian,0,0,0,2,(F3),Possession of Cocaine,1,0
Female,38,Caucasian,0,0,0,2,(F3),Possession of Cocaine,1,0
Female,38,Caucasian,0,0,0,2,(F3),Possession of Cocaine,1,0
Female,38,Caucasian,0,0,0,2,(F3),Possession of Cocaine,1,0
Male,66,African-American,0,0,0,3,(F2),Agg Battery Grt/Bod/Harm,1,1
Male,45,Caucasian,0,0,0,8,(M1),Viol Injunct Domestic Violence,1,0
Male,45,Caucasian,0,0,0,8,(M1),Viol Injunct Domestic Violence,1,0
Female,28,Caucasian,0,0,0,0,(M1),Petit Theft $100- $300,0,0
Male,45,Other,0,0,0,2,(F3),Unlaw Fail Secur Work Comp Ins,0,0
Female,52,Other,0,0,0,0,,,1,0
Male,32,African-American,0,0,0,13,(F2),Poss Cocaine/Intent To Del/Sel,1,0
Male,32,African-American,0,0,0,13,(F2),Poss Cocaine/Intent To Del/Sel,1,0
Male,37,African-American,0,0,0,2,(M1),Battery,1,1
Male,39,Caucasian,0,0,0,0,(F3),Possession Of Methamphetamine,1,0
Male,39,Caucasian,0,0,0,0,(F3),Possession Of Methamphetamine,1,0
Male,26,African-American,0,0,0,9,(F2),Deliver Cocaine,1,0
Male,26,African-American,0,0,0,9,(F2),Deliver Cocaine,1,0
Male,25,African-American,0,0,0,3,(F3),arrest case no charge,0,0
Male,45,Caucasian,0,0,0,2,(F3),Lewd or Lascivious Molestation,0,0
Female,57,Caucasian,0,0,0,7,(F3),Possession of Cocaine,0,0
Female,57,Caucasian,0,0,0,7,(F3),Possession of Cocaine,0,0
Male,23,African-American,0,0,0,0,(F3),Possession of Cannabis,1,1
Male,34,African-American,0,0,0,2,(M1),Battery,1,0
Male,34,African-American,0,0,0,2,(M1),Battery,1,0
Male,38,African-American,0,0,0,14,(F3),Possession of Oxycodone,0,0
Male,38,African-American,0,0,0,14,(F3),Possession of Oxycodone,0,0
Male,38,African-American,0,0,0,14,(F3),Possession of Oxycodone,0,0
Male,38,African-American,0,0,0,14,(F3),Possession of Oxycodone,0,0
Female,36,African-American,0,0,0,0,,,-1,0
Female,23,African-American,0,0,0,1,(M1),Battery,0,0
Male,36,Other,0,0,0,2,(M1),Battery,1,0
Male,36,Other,0,0,0,2,(M1),Battery,1,0
Male,50,Caucasian,0,0,0,1,(F3),Sexual Performance by a Child,0,0
Male,50,Caucasian,0,0,0,1,(F3),Sexual Performance by a Child,0,0
Female,37,Caucasian,0,0,0,0,(M2),Leaving Acc/Unattended Veh,0,0
Male,44,Caucasian,0,0,0,4,(M1),Battery,0,0
Female,35,African-American,0,1,0,23,(F3),Felony Petit Theft,1,0
Male,31,Caucasian,0,0,0,1,(F1),arrest case no charge,0,0
Male,24,Other,0,0,0,5,(F3),arrest case no charge,1,0
Male,40,Asian,0,0,0,3,(F1),Robbery W/Firearm,0,0
Male,40,Asian,0,0,0,3,(F1),Robbery W/Firearm,0,0
Male,26,African-American,0,0,0,2,(F3),Fleeing Or Attmp Eluding A Leo,1,0
Male,26,African-American,0,0,0,2,(F3),Fleeing Or Attmp Eluding A Leo,1,0
Male,26,African-American,0,0,0,2,(F3),Fleeing Or Attmp Eluding A Leo,1,0
Male,26,African-American,0,0,0,2,(F3),Fleeing Or Attmp Eluding A Leo,1,0
Male,26,African-American,0,0,0,2,(F3),Fleeing Or Attmp Eluding A Leo,1,0
Male,37,Other,0,0,0,1,(F3),Felony DUI (level 3),0,0
Male,27,African-American,0,0,0,0,(M1),Criminal Mischief,0,0
Female,31,Caucasian,0,0,0,1,(M1),Battery,0,0
Female,28,African-American,0,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,0,0
Male,43,Caucasian,0,0,0,11,(F3),arrest case no charge,1,1
Male,42,African-American,0,0,0,0,,,-1,0
Female,28,Caucasian,0,0,0,7,(F3),Felony Petit Theft,1,0
Female,28,Caucasian,0,0,0,7,(F3),Felony Petit Theft,1,0
Female,28,Caucasian,0,0,0,7,(F3),Felony Petit Theft,1,0
Female,28,Caucasian,0,0,0,7,(F3),Felony Petit Theft,1,0
Male,38,African-American,0,0,0,0,(F3),Driving While License Revoked,0,0
Male,38,African-American,0,0,0,2,(F3),Driving While License Revoked,0,0
Male,38,African-American,0,0,0,2,(F3),Driving While License Revoked,0,0
Male,27,Caucasian,0,0,0,2,(M2),Trespass Struct/Conveyance,0,0
Female,28,African-American,0,0,0,1,(F1),arrest case no charge,0,0
Female,28,African-American,0,0,0,1,(F1),arrest case no charge,0,0
Male,21,African-American,1,0,0,1,(F3),Grand Theft in the 3rd Degree,0,0
Male,21,African-American,1,0,0,1,(F3),Grand Theft in the 3rd Degree,0,0
Male,21,African-American,1,0,0,1,(F3),Grand Theft in the 3rd Degree,0,0
Male,56,Caucasian,0,0,0,7,(F3),Felony Driving While Lic Suspd,1,0
Male,38,African-American,0,0,0,15,(F3),Possession of Cocaine,0,0
Male,28,African-American,0,0,0,2,(M1),Possess Cannabis/20 Grams Or Less,0,0
Male,45,African-American,0,0,0,3,(F3),arrest case no charge,0,0
Male,45,African-American,0,0,0,3,(F3),arrest case no charge,0,0
Male,28,Hispanic,0,0,0,0,(M1),DUI Property Damage/Injury,0,0
Female,24,Other,0,0,0,1,(F3),arrest case no charge,0,0
Male,61,Caucasian,0,0,0,1,(F3),arrest case no charge,0,0
Female,51,Caucasian,0,0,0,0,(M1),Driving Under The Influence,1,1
Male,51,Caucasian,0,0,0,0,(M1),Battery,0,0
Male,20,Caucasian,0,0,1,0,(F3),Poss Similitude of Drivers Lic,0,0
Male,36,Other,0,0,0,1,(M1),Possess Cannabis/20 Grams Or Less,1,0
Male,36,Other,0,0,0,1,(M1),Possess Cannabis/20 Grams Or Less,1,0
Male,36,Other,0,0,0,1,(M1),Possess Cannabis/20 Grams Or Less,1,0
Male,48,African-American,0,0,0,0,(F3),Aggravated Battery (Firearm/Actual Possession),0,0
Male,37,Caucasian,0,0,0,4,(F3),arrest case no charge,1,0
Male,37,Caucasian,0,0,0,4,(F3),arrest case no charge,1,0
Male,37,Caucasian,0,0,0,4,(F3),arrest case no charge,1,0
Female,30,African-American,0,0,0,2,(F3),Grand Theft in the 3rd Degree,0,0
Female,41,African-American,0,0,0,5,(M1),Battery,0,0
Male,27,African-American,0,0,0,11,(F2),Robbery / No Weapon,1,0
Male,37,African-American,0,0,0,0,(M1),Battery,1,1
Male,33,Other,0,0,0,4,(F3),Aggravated Assault w/Firearm,1,0
Male,54,African-American,0,0,0,11,(F3),Grand Theft (Motor Vehicle),0,0
Male,23,African-American,0,0,0,2,(F1),Robbery / Weapon,0,0
Male,22,African-American,0,0,0,0,(F3),arrest case no charge,0,0
Male,68,Caucasian,0,0,0,0,,,-1,0
Male,68,Caucasian,0,0,0,0,,,-1,0
Female,26,African-American,0,0,0,2,(F7),arrest case no charge,1,0
Female,23,African-American,0,2,0,3,(F3),Aggravated Assault W/Dead Weap,0,0
Female,23,African-American,0,2,0,3,(F3),Aggravated Assault W/Dead Weap,0,0
Female,32,African-American,0,0,0,0,,,-1,0
Male,41,African-American,0,0,0,0,(M1),Battery,0,0
Male,52,Caucasian,0,0,0,0,(F3),Burglary With Assault/battery,0,0
Male,23,African-American,0,0,0,0,,,-1,0
Male,43,Caucasian,0,0,0,13,(F3),Driving While License Revoked,1,0
Male,43,Caucasian,0,0,0,13,(F3),Driving While License Revoked,1,0
Male,52,African-American,0,0,0,0,(F3),Uttering a Forged Instrument,0,0
Male,28,Caucasian,0,0,0,1,(F3),arrest case no charge,0,0
Male,30,African-American,0,0,2,11,(M1),Battery,1,1
Male,30,African-American,0,0,2,11,(M1),Battery,1,1
Male,28,Caucasian,0,0,0,1,(F3),Criminal Mischief,0,0
Male,47,Caucasian,0,0,0,1,(F2),arrest case no charge,0,0
Female,34,African-American,0,0,0,0,(M1),Battery,0,0
Male,22,African-American,0,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,0,0
Male,30,African-American,0,0,0,4,(F3),Driving While License Revoked,0,0
Male,25,Hispanic,0,0,0,4,(F3),Possession of Cannabis,0,0
Male,31,Caucasian,0,0,0,0,(F2),Burglary Unoccupied Dwelling,1,0
Male,31,Caucasian,0,0,0,0,(F2),Burglary Unoccupied Dwelling,1,0
Male,37,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1,0
Male,37,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1,0
Male,37,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1,0
Male,32,African-American,0,1,0,14,(F2),Aggravated Battery / Pregnant,0,0
Male,26,African-American,0,1,0,4,(M1),Possess Cannabis/20 Grams Or Less,0,0
Male,26,African-American,0,1,0,4,(M1),Possess Cannabis/20 Grams Or Less,0,0
Male,26,African-American,0,1,0,4,(M1),Possess Cannabis/20 Grams Or Less,0,0
Male,53,Caucasian,0,0,0,1,(M1),Battery,0,0
Male,28,African-American,0,0,0,25,(F3),arrest case no charge,1,0
Male,28,African-American,0,0,0,25,(F3),arrest case no charge,1,0
Male,28,African-American,0,0,0,25,(F3),arrest case no charge,1,0
Male,28,African-American,0,0,0,25,(F3),arrest case no charge,1,0
Male,44,Caucasian,0,0,0,8,(M1),Battery,1,0
Male,44,Caucasian,0,0,0,8,(M1),Battery,1,0
Male,44,Caucasian,0,0,0,8,(M1),Battery,1,0
Male,44,Caucasian,0,0,0,8,(M1),Battery,1,0
Male,25,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Female,30,Other,0,0,0,0,(M1),Battery,0,0
Male,22,Caucasian,0,0,1,1,(M1),Voyeurism,1,0
Male,22,Caucasian,0,0,1,1,(M1),Voyeurism,1,0
Female,30,African-American,1,0,0,2,(F2),arrest case no charge,0,0
Female,20,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Female,37,Other,0,0,0,0,(M1),Battery,0,0
Female,33,Caucasian,0,0,0,0,(F3),Poss Contr Subst W/o Prescript,0,0
Female,47,Caucasian,0,0,0,2,(F2),Deliver Cocaine,0,0
Female,40,Other,0,0,0,3,(F3),Driving While License Revoked,0,0
Male,24,Other,0,0,0,0,(M1),Battery,0,0
Male,36,Caucasian,0,0,0,8,(F3),Felony Driving While Lic Suspd,1,1
Male,30,Caucasian,0,0,0,4,(F3),False Imprisonment,0,0
Male,22,African-American,0,0,0,3,(M2),Prowling/Loitering,1,1
Male,22,African-American,0,0,0,3,(M2),Prowling/Loitering,1,1
Female,24,Caucasian,0,0,0,1,(M1),Battery,1,1
Male,27,African-American,0,0,0,3,(M1),Viol Prot Injunc Repeat Viol,1,0
Male,27,African-American,0,0,0,3,(M1),Viol Prot Injunc Repeat Viol,1,0
Female,31,Hispanic,0,0,0,0,(M1),Battery,0,0
Male,47,African-American,0,0,0,0,(M1),Battery,0,0
Male,23,Hispanic,0,0,1,1,(F3),arrest case no charge,1,0
Male,23,Hispanic,0,0,1,1,(F3),arrest case no charge,1,0
Female,23,Caucasian,0,0,4,5,(F2),arrest case no charge,1,0
Female,23,Caucasian,0,0,4,5,(F2),arrest case no charge,1,0
Male,24,Hispanic,0,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,0,0
Male,29,African-American,0,0,0,1,(M1),Battery,0,0
Male,20,African-American,0,0,0,1,(F3),Carrying Concealed Firearm,1,1
Male,30,African-American,0,0,0,2,(F3),Carrying Concealed Firearm,1,0
Male,30,African-American,0,0,0,2,(F3),Carrying Concealed Firearm,1,0
Male,30,African-American,0,0,0,2,(F3),Carrying Concealed Firearm,1,0
Male,39,Caucasian,0,0,0,1,(M1),Battery,0,0
Male,38,African-American,0,0,0,1,(M1),Possess Cannabis/20 Grams Or Less,0,0
Male,39,Other,0,0,0,0,(F2),Throw In Occupied Dwell,0,0
Male,39,Other,0,0,0,0,(F2),Throw In Occupied Dwell,0,0
Male,27,African-American,0,0,0,4,(F3),arrest case no charge,0,0
Male,27,African-American,0,0,0,4,(F3),arrest case no charge,0,0
Male,18,African-American,2,0,0,2,(F7),arrest case no charge,0,0
Male,18,African-American,2,0,0,2,(F7),arrest case no charge,0,0
Male,18,African-American,2,0,0,2,(F7),arrest case no charge,0,0
Male,31,Caucasian,0,0,0,2,(M1),arrest case no charge,1,0
Male,31,Caucasian,0,0,0,2,(M1),arrest case no charge,1,0
Female,37,African-American,0,0,0,2,(F3),arrest case no charge,0,0
Female,37,African-American,0,0,0,2,(F3),arrest case no charge,0,0
Male,31,Caucasian,0,0,0,0,(F3),Possession of Cannabis,0,0
Male,27,African-American,0,0,0,2,(F3),Possession of Cocaine,0,0
Male,20,African-American,0,0,0,0,(F3),Possession Burglary Tools,0,0
Male,46,African-American,1,0,0,5,(M1),Battery,0,0
Male,22,Hispanic,0,0,1,0,(F3),"Poss3,4 Methylenedioxymethcath",0,0
Male,22,Hispanic,0,0,1,0,(F3),"Poss3,4 Methylenedioxymethcath",0,0
Female,52,African-American,0,0,0,0,(F3),Burglary Conveyance Unoccup,0,0
Female,23,African-American,0,0,0,0,(F3),Carrying Concealed Firearm,1,0
Male,20,African-American,1,0,0,1,(F2),arrest case no charge,0,0
Male,20,African-American,1,0,0,1,(F2),arrest case no charge,0,0
Female,48,African-American,0,0,0,0,(F3),Aggravated Assault W/Dead Weap,0,0
Male,66,African-American,0,0,0,8,(F2),Deliver Cocaine,1,0
Male,25,Caucasian,0,0,0,0,(F3),"Deliver 3,4 Methylenediox",0,0
Male,25,Caucasian,0,0,0,0,(F3),"Deliver 3,4 Methylenediox",0,0
Male,27,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1,1
Male,30,African-American,0,0,0,11,(F3),Unauth Poss ID Card or DL,1,0
Male,30,African-American,0,0,0,11,(F3),Unauth Poss ID Card or DL,1,0
Male,22,African-American,0,1,1,3,(M1),Battery,1,0
Male,22,African-American,0,1,1,3,(M1),Battery,1,0
Male,22,African-American,0,1,1,3,(M1),Battery,1,0
Male,22,African-American,0,1,1,3,(M1),Battery,1,0
Male,22,African-American,0,1,1,3,(M1),Battery,1,0
Male,22,African-American,0,1,1,3,(M1),Battery,1,0
Male,22,African-American,0,1,1,3,(M1),Battery,1,0
Female,22,Caucasian,0,0,0,1,(F3),Pos Cannabis W/Intent Sel/Del,0,0
Male,35,African-American,0,0,0,2,(F3),arrest case no charge,0,0
Male,32,Caucasian,0,0,0,2,(F3),arrest case no charge,0,0
Female,41,African-American,0,0,0,2,(M1),Battery on Law Enforc Officer,0,0
Male,35,Caucasian,0,0,0,9,(F3),Burglary Conveyance Unoccup,0,0
Male,43,African-American,0,0,0,0,(F2),Burglary Dwelling Occupied,0,0
Female,25,Other,0,0,0,0,(F3),Aggravated Assault W/Dead Weap,0,0
Male,44,African-American,0,0,0,24,(M1),Opert With Susp DL 2nd Offens,0,0
Male,44,African-American,0,0,0,24,(M1),Opert With Susp DL 2nd Offens,0,0
Male,52,African-American,0,0,0,3,(F3),Possession of Cocaine,1,0
Male,52,African-American,0,0,0,3,(F3),Possession of Cocaine,1,0
Male,43,African-American,0,0,0,0,(F3),Felony Battery (Dom Strang),0,0
Male,37,African-American,0,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0,0
Female,24,Caucasian,0,0,0,0,,,-1,0
Male,47,Other,0,0,0,1,(M1),Battery,0,0
Female,45,Caucasian,0,0,0,3,(F3),arrest case no charge,0,0
Male,23,African-American,0,0,0,2,(F3),arrest case no charge,0,0
Male,37,Caucasian,0,0,0,3,(F3),arrest case no charge,0,0
Male,28,African-American,0,0,0,3,(M1),Possess Cannabis/20 Grams Or Less,1,1
Male,70,Caucasian,0,0,0,1,(M1),Battery,0,0
Male,54,Caucasian,0,0,0,6,(F3),Possession of Cocaine,1,0
